id,main,sub,category,name,lat,lon,street_address,short_desc,tucci_story,tags,source_url,quirk_level,
caronia_centro_storico_trattoria_caronia_01,Alicudi,Contrada Sgurbio,village,Contrada Sgurbio,38.5472,14.352,"Contrada Sgurbio, 98050 Alicudi ME, Italy",Tiny cluster of stone houses reached by steep paths.,"Time wheezes here, but refuses to die.",alicudi;village;authentic;historic;isolation,https://www.eolie.travel/isole-eolie/alicudi/,3,
caronia_marina_porticciolo_01,Alicudi,Montagna,hike,Sentiero per Montagna,38.55,14.355,"Montagna, 98050 Alicudi ME, Italy",Mule path leading up to Montagna peak (675 m) with views over Filicudi.,"Silence, wind, thyme, and a heartbeat that finally earns its place.",alicudi;trail;mountain;view;hiking,https://www.eolie.travel/isole-eolie/alicudi/,4,
caronia_marina_spiaggia_01,Caltagirone,Centro Storico,shop,Ceramiche Artistiche Di Martino,,,"Via Roma 88/90, 95041 Caltagirone (CT)",Family ceramic studio and showroom on Via Roma.,"Kiln heat, glaze fumes, and proud voices at the counter.",shop;ceramics;artisan;family-run,https://www.facebook.com/ceramichedimartino/;https://www.tripadvisor.it/Attraction_Review-g777678-d8368430,4,
caronia_nebrodi_ingresso_01,Caltagirone,Centro Storico,shop,Ceramiche Alessi,,,"Via Principe Amedeo 9, 95041 Caltagirone (CT)",Historic workshop and shop near the staircase.,"Hands black with clay, window bright with majolica crowns.",shop;ceramics;artisan,https://www.facebook.com/people/Ceramiche-Alessi/100063573697925/;https://www.comune.caltagirone.ct.it/it/luoghi/ceramiche-alessi,4,
caronia_nebrodi_laghetto_mazzese_01,Caltagirone,Centro Storico,shop,Sofia – Ceramiche di Caltagirone (Showroom),,,"Via Principe Amedeo 13, 95041 Caltagirone (CT)",Contemporary majolica pieces in a compact showroom near the steps.,"Fresh glazes, clean lines, stubborn tradition.",shop;ceramics;contemporary,https://www.facebook.com/sofiaceramichecaltagirone/;https://www.comune.caltagirone.ct.it/it/luoghi/sofia,3,
caronia_nebrodi_rifugio_forestale_01,Castelbuono,Centro Storico,shop,Pasticceria Fiasconaro,37.9333,14.0893,"Piazza Margherita 16, 90013 Castelbuono (PA)",Famous pastry shop known for panettone and Sicilian sweets.,"Sugar, pistachio, and the national anthem of calories.",shop;pastry;artisan;local,https://www.fiasconaro.com/,3,
caronia_superiore_belvedere_01,Butera,Desusino,tower,Torre del Salto di Falcone,37.144,14.1875,"SP31 near Contrada Desusino, 93011 Butera CL, Italy",16th-century coastal watchtower near Desusino beach.,Limestone blocks stare at the horizon with weary vigilance.,butera;tower;heritage;coast;history,https://www.itinari.com/coastal-towers-of-sicily-southeast-coast-2mt6,3,
caronia_superiore_castello_normanno_01,Castelbuono,Castello dei Ventimiglia,museum,Museo Civico di Castelbuono,37.9332,14.092,"Piazza Castello, 90013 Castelbuono (PA)","Local art, history, and sacred silverwork from the Madonie area.","Faith, folklore, and impeccable curation — Sicilian style.",museum;art;heritage,https://www.museocivico.eu/,3,
castelbuono_castello_museocivico_01,Bronte,Maniace,castle,Castello Nelson (Abbazia di S. Maria di Maniace),37.858753,14.818415,"Corso Giorgio Maniace, 95030 Maniace (CT)","Former Benedictine abbey turned manor known as Nelson’s Castle, gardens and small museum.","Lava-stone walls, English roses, and Etna watching like an old neighbor.",castle;abbey;heritage;garden;etna,https://www.outdooractive.com/en/poi/province-of-catania/castello-dei-nelson/807788580/,5,
castelbuono_castello_ventimiglia_01,Caronia,Parco dei Nebrodi (north sector),nature,Laghetto Mazzese,38.0463,14.4671,"Parco dei Nebrodi, Caronia (ME)",Small high-altitude lake surrounded by oaks and beech forest.,"Still water, mirrored clouds, and a chill older than memory.",nature;lake;hiking;wildlife,https://www.parcodeinebrodi.it/,3,
castelbuono_centrostorico_bar_santanna_01,Caronia,Parco dei Nebrodi (north sector),landmark,Rifugio Forestale Mazzese,38.0457,14.4658,"Località Mazzese, Caronia (ME)",Mountain hut managed by the forest service for hikers.,Woodsmoke and coffee at the edge of nowhere.,landmark;refuge;mountain;forest,https://www.parcodeinebrodi.it/,2,
castelbuono_centrostorico_fiasconaro_01,Avola,Gallina,nature,Accesso Sud Riserva Cassibile,36.8878,15.161,"Contrada Gallina, 96012 Avola SR, Italy",Southern entry point to the Cavagrande nature reserve.,"Olive trees, cicadas, and a path that always goes down first.",avola;nature;trail;reserve;authentic,https://www.parks.it/riserva.cavagrande.cassibile/,4,
castelbuono_centrostorico_matricevecchia_01,Capo d’Orlando,San Gregorio,harbor,Porto Turistico di Capo d’Orlando Marina,38.1387,14.7236,"Contrada Bagnoli, 98071 Capo d’Orlando (ME)","Modern marina with shops, restaurants and yacht berths.","White decks, diesel perfume, and laughter echoing off hulls.",harbor;marina;boats;dining,https://www.portodicapodorlando.it/,3,
castelbuono_centrostorico_piazzamargherita_01,Bronte,Capizzi Vecchia,museum,Real Collegio Capizzi (Bourbon-era Library),37.786937,14.833131,"Corso Umberto 277–279, 95034 Bronte (CT)",18th-century college with a historic library open to visitors.,"Leather spines, dust motes, and a librarian who knows every ghost by name.",museum;library;baroque;heritage,https://www.prolocobronte.it/portale/real-collegio-capizzi-library/,4,
castelbuono_contradaliccia_agriturismo_01,Bronte,Capizzi Vecchia,church,Chiesa/Santuario Maria SS. Annunziata,37.78527,14.82876,"Piazza Antonio Gagini, 95034 Bronte (CT)",Main sanctuary of Bronte with artworks and a broad forecourt.,"Bronze doors, ringing bells, and pistachio-green scarves in the wind.",church;heritage;art,https://www.prolocobronte.it/portale/sanctuary-of-the-madonna-annunciate/,3,
castelbuono_pianosempria_belvedere_01,Caltagirone,Centro Storico,landmark,Ponte di San Francesco,,,"Via Roma / Via Principe Umberto, 95041 Caltagirone (CT)",Historic bridge linking quarters of the old town.,"Stone and arches, smoke from a brazier drifting underneath.",landmark;bridge;historic,https://www.siciliafan.it/cosa-vedere/ponte-san-francesco-caltagirone/;https://www.tripadvisor.it/Attraction_Review-g777678-d3832812,3,
castelbuono_pianosempria_parco_madonie_01,Bronte,Maniace,museum,Abbey Museum at Castello Nelson,37.858611,14.818333,"Corso Giorgio Maniace, 95030 Maniace (CT)",Rooms with artifacts from the abbey and the Nelson estate.,"Polished vitrines, yellowed papers, the smell of wax and history.",museum;abbey;heritage,https://www.sigmwr.com/uploads/2086/Bronte_brochure.pdf,3,
castelbuono_sanguglielmo_fontana_01,Caltanissetta,Sant’Anna,education,Scuola di Medicina e Chirurgia,37.4929,14.0579,"Via Luigi Monaco 5, 93100 Caltanissetta (CL)",University branch for medical students in Sicily.,"Stethoscopes, vending machines, and half-serious Latin.",education;university;modern,https://www.unipa.it/scuole/medicinaecaltanissetta/,2,
castelbuono_sanguglielmo_santuario_01,Avola,Pantanello,seafront,Lungomare Pantanello,36.9044,15.1318,"Lungomare Pantanello, 96012 Avola SR, Italy",Seaside promenade connecting the marina to the beach area.,"Strollers, bicycles, and the scent of frying calamari.",avola;seafront;promenade;sunset;local-life,https://www.visitsicily.info/avola/,3,
castellammare_centrostorico_piazza_petrolo,Castellammare del Golfo,Centro Storico,viewpoint,Piazza Petrolo,38.0285,12.8812,"Piazza Petrolo, 91014 Castellammare del Golfo TP, Italy",Clifftop square with classic postcard views over the harbor.,“Fish scales glitter below; church bells keep the sea on time.”,castellammare;viewpoint;historic;seafront,"https://www.google.com/maps?q=38.0285,12.8812",2,
castellammare_marina_via_zangara,Castellammare del Golfo,Cala Marina,marina,Porto di Castellammare / Via Don Leonardo Zangara,38.0277,12.883,"Via Don Leonardo Zangara, 91014 Castellammare del Golfo TP, Italy","Seafront promenade lined with boats, bars, and evening passeggiata.",“Moorings clink; glasses clink louder.”,castellammare;marina;nightlife;bars,"https://www.google.com/maps?q=38.0277,12.8830",2,
castellammare_belvedere_golfo,Castellammare del Golfo,SS187,viewpoint,Belvedere del Golfo,38.0389,12.8749,"Belvedere SS187, 91014 Castellammare del Golfo TP, Italy",Panoramic overlook of the entire bay.,“Wind combs the palms; the coastline curls like smoke.”,castellammare;view;photo;drive,"https://www.google.com/maps?q=38.0389,12.8749",2,
castellammare_playa_beach,Castellammare del Golfo,Playa,beach,Spiaggia Playa,38.0199,12.9002,"Viale Leonardo da Vinci, 91014 Castellammare del Golfo TP, Italy",Long sandy city beach with shallow water and lidos.,“Umbrellas bloom; gelato forgives everything.”,castellammare;beach;family;swimming,"https://www.google.com/maps?q=38.0199,12.9002",2,
castellammare_guidaloca_beach,Castellammare del Golfo,Guidaloca,beach,Spiaggia di Guidaloca,38.0566,12.8401,"SP63, 91014 Castellammare del Golfo TP, Italy",Pebble crescent between cliffs with clear turquoise water.,“Children dive; parents shout; everyone forgives by noon.”,castellammare;beach;swimming;family,"https://www.google.com/maps?q=38.0566,12.8401",3,
castellammare_scopello_baglio,Castellammare del Golfo,Scopello,square,Baglio di Scopello,38.0737,12.7968,"Baglio di Scopello, 91014 Scopello TP, Italy",Stone courtyard village with trattorie and craft shops.,“Stone and rosemary; dinner takes the same time as sunset.”,castellammare;scopello;village;dining;heritage,"https://www.google.com/maps?q=38.0737,12.7968",2,
castellammare_zingaro_ingresso_sud,Castellammare del Golfo,Scopello,park,Riserva dello Zingaro – South Entrance,38.0739,12.8126,"Ingresso Sud, Contrada Scopello, 91014 TP, Italy",Trailheads to coves and Mediterranean scrub in Sicily’s first coastal reserve.,“Goat bells on the wind; every path smells of thyme.”,castellammare;zingaro;hiking;nature;swim,"https://www.google.com/maps?q=38.0739,12.8126",3,
castellammare_fraginesi_countryside,Castellammare del Golfo,Fraginesi,area,Contrada Fraginesi,38.042,12.844,"Contrada Fraginesi, 91014 Castellammare del Golfo TP, Italy","Rural valley of olive groves, villas, and quiet lanes west of town.",“Cicadas count the heat; church bells keep the calendar.”,castellammare;countryside;olive;quiet,"https://www.google.com/maps?q=38.0420,12.8440",1,
castellammare_spiaggia_playa,Castellammare del Golfo,Playa,beach,Spiaggia Playa (Lungomare),38.02318,12.89244,Lungomare Leonardo da Vinci, Long sandy city beach stretching east.,Umbrellas bloom; the sea hums like a fan.,beach;family;swim,https://it.wikipedia.org/wiki/Castellammare_del_Golfo#Spiagge,2,
scopello_torre_bennistra,Scopello,Scopello,tower,Torre Bennistra,38.07369,12.80303,Sentiero Torre Bennistra (trail access),Watchtower above Scopello with gulf panorama.,Wind peels stories off the tower’s skin.,tower;view;hike,https://it.wikipedia.org/wiki/Torre_Bennistra,3,
guidaloca_beach,Castellammare del Golfo,Guidaloca,beach,Spiaggia di Guidaloca,38.05661,12.84009,SP63 (Parcheggio Guidaloca),Pebble crescent with turquoise water.,Children leap; parents forgive everything by noon.,beach;family;swim,https://it.wikipedia.org/wiki/Spiaggia_di_Guidaloca,2,
cala_mazzo_sciacca,Scopello,Scopello,beach,Cala Mazzo di Sciacca,38.06476,12.80774,Contrada Mazzo di Sciacca (access),Sheltered cove between Scopello and Zingaro.,Sea like glass; cicadas like applause.,beach;cove;snorkel,https://www.visitcastellammare.it/cosa-vedere/cala-mazzo-di-sciacca,3,
zingaro_cala_tonnarella_uzzo,San Vito Lo Capo,Zingaro Reserve,beach,Cala Tonnarella dell’Uzzo,38.11918,12.81917,Sentiero Zingaro (footpath only),Famous pocket beach of the reserve.,No umbrellas; only shadow and sea.,beach;reserve;iconic,https://www.lemonde.fr/en/summer-reads/article/2024/08/15/zingaro-a-coastal-sicilian-paradise_6716189_183.html,5,
zingaro_grotta_uzzo,San Vito Lo Capo,Zingaro Reserve,archaeology,Grotta dell’Uzzo,38.12074,12.81663,Sentiero Zingaro (footpath only),Prehistoric cave with finds from Mesolithic era.,Crickets outside; deep time inside.,archaeology;cave;reserve,https://it.wikipedia.org/wiki/Grotta_dell%27Uzzo,4,
castellammare_lungomare_playa,Castellammare del Golfo,Playa,promenade,Lungomare L. da Vinci,38.02186,12.89493,Lungomare Leonardo da Vinci,Evening passeggiata by the long beach.,Engines purr; gelato melts strategically.,promenade;local-life,https://www.visitcastellammare.it/cosa-vedere/spiagge,1,
castellammare_fontana_madonna,Castellammare del Golfo,Centro Storico,monument,Fontana della Madonna,38.0281,12.88267,Piazza Madrice,Small 18th-century fountain near the Mother Church.,A trickle that tastes of centuries.,monument;baroque,https://www.siciliainfesta.com/da-vedere/fontana-madonna-castellammare-del-golfo.htm,1,
castellammare_torre_di_san_vito,Castellammare del Golfo,Litorale,tower,Torre di San Vito (ruins),38.04072,12.86083,SP63 litoranea (coastal trail),Coastal watchtower ruins west of town.,Only wind keeps the shift.,tower;coast;history,https://it.wikipedia.org/wiki/Torri_costiere_della_Sicilia#Provincia_di_Trapani,2,
terme_segestane,Castellammare del Golfo,Ponte Bagni,spa,Terme Segestane,37.99993,12.90572,Contrada Ponte Bagni, Natural hot springs & baths near the Fiume Caldo.,Sulfur steam and old cures in new swimsuits.,thermal;spa;nature,https://it.wikipedia.org/wiki/Terme_Segestane,3,
castellammare_madrice_piazza,Castellammare del Golfo,Centro Storico,square,Piazza Madrice,38.02828,12.88226,Piazza Madrice,Main square by the Mother Church.,Sundays sound like bells and pastries.,square;local-life,https://it.wikipedia.org/wiki/Castellammare_del_Golfo#Monumenti,1,
catania_terme_achilliane_01,Catania,Centro Storico,archaeology,Terme Achilliane,37.5031,15.0877,Under Cattedrale di Sant’Agata (Piazza Duomo),Roman baths beneath the cathedral.,Hot water stories hidden under holy feet.,catania;roman;baths;underground,https://en.wikipedia.org/wiki/Terme_Achilliane,3,
catania_giardino_bellini_01,Catania,Via Etnea,park,Giardino Bellini (Villa Bellini),37.5108,15.0864,Via Etnea 398 (entrances),City’s historic public gardens.,Green terraces count the hours with flowers.,catania;park;garden;view,https://en.wikipedia.org/wiki/Giardino_Bellini,2,
catania_pescheria_01,Catania,Centro Storico,market,La Pescheria (Fish Market),37.5036,15.0883,Piazza Alonzo di Benedetto / Via Pardo,Open-air fish market by the Duomo.,Ice melts fast; bargaining is faster.,catania;market;fish;streetfood,https://en.wikipedia.org/wiki/Catania#Markets,4,
catania_museo_sbarco_01,Catania,Stazione,museum,Museo dello Sbarco in Sicilia 1943,37.5086,15.1005,Viale Africa 12 (Le Ciminiere),Museum on the 1943 Sicily landings.,Siren lights blink in remembered rain.,catania;museum;WWII,https://en.wikipedia.org/wiki/Catania#Museums,3,
catania_playa_01,Catania,Playa,beach,La Playa di Catania,37.459,15.086,Viale Kennedy (long beachfront),Long sandy strand south of town.,Umbrellas bloom; planes draw lines in the sky.,catania;beach;sand;summer,https://en.wikipedia.org/wiki/Catania#Beaches,2,
catania_porta_uzeda_01,Catania,Centro Storico,gate,Porta Uzeda,37.5031,15.0882,Piazza Duomo (south side),Gateway linking Duomo to the port quarter.,A courteous bow between city and sea.,catania;gate;baroque,https://en.wikipedia.org/wiki/Porta_Uzeda,2,
catania_museo_civico_biscari_01,Catania,La Civita,collection,Collezioni Biscari (historical note),37.5039,15.0905,Via Museo Biscari 10,Historic private collections linked to the palace.,A memory palace within a palace.,catania;history;collection,https://en.wikipedia.org/wiki/Palazzo_Biscari,1,
catania_museo_cinema_01,Catania,Le Ciminiere,museum,Museo del Cinema,37.5082,15.1001,Viale Africa 12 95129 Catania,Film museum with vintage projectors and posters.,Flickering light remembers everyone.,catania;museum;cinema,https://en.wikipedia.org/wiki/Le_Ciminiere,2,
catania_mercati_generali_artlab_01,Catania,Zia Lisa,artspace,Scenario Pubblico / Compagnia Zappalà Danza,37.5057,15.0914,Via Teatro Massimo 16 95131 Catania,Contemporary dance and art venue in old warehouse.,Bodies speak clearer than words here.,catania;art;dance;venue,https://www.scenariopubblico.com/,2,
catania_pupi_museum_01,Catania,Centro Storico,museum,Museo dei Pupi Fratelli Napoli,37.5041,15.0873,Via Reitano 55 95121 Catania,Museum of Sicilian puppetry founded 1921.,Knights never retire here.,catania;folk;puppets;heritage,https://en.wikipedia.org/wiki/Opera_dei_Pupi,3,
catania_via_garibaldi_fountain_01,Catania,Centro Storico,monument,Fontana di Proserpina,37.5062,15.0955,Piazza Giovanni XXIII 95131 Catania,Neptune and nymphs among station traffic.,Myth meets modern horn symphony.,catania;fountain;myth;heritage,https://en.wikipedia.org/wiki/Fontana_della_Proserpina_(Catania),2,
catania_chiesa_san_francesco_01,Catania,Centro Storico,church,Chiesa di San Francesco d’Assisi all’Immacolata,37.5024,15.0862,Piazza San Francesco d’Assisi 95121 Catania,Baroque church with twin bell towers.,Pigeons treat it like a throne.,catania;church;baroque;heritage,https://en.wikipedia.org/wiki/Chiesa_di_San_Francesco_d%27Assisi_all%27Immacolata_(Catania),2,
catania_forte_ursino_bastione_01,Catania,Porto,fort,Forte Ursino Bastione,37.4948,15.0932,Via Cardinale Duchesne 95121 Catania,Remnants of Catania’s coastal defences.,Cannon holes now frame sunsets.,catania;fort;heritage;sea-view,https://it.wikipedia.org/wiki/Forte_Ursino,2,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
catania_trecastagni_santuario_01,Catania,Trecastagni,church,Santuario dei Santi Alfio Filadelfo e Cirrino,37.6151,15.0738,Piazza Marconi 95039 Trecastagni CT,Main pilgrimage church of Etna’s slopes.,Faith and lava share the same resilience.,catania;church;heritage;etna,https://it.wikipedia.org/wiki/Trecastagni,3,
catania_trecastagni_vineyard_01,Catania,Trecastagni,winery,Terre Nere Vineyards,37.6378,15.0423,Contrada Calderara 95039 Trecastagni CT,Etna DOC estate producing volcanic wines.,Ash becomes elegance in a glass.,catania;wine;etna;vineyard,https://tenutaterrenere.it,4,
catania_acitrezza_cyclops_rocks_01,Catania,Aci Trezza,nature,Isole dei Ciclopi,37.5615,15.1622,Offshore Aci Trezza CT,Basalt sea stacks from Homer’s Odyssey.,Stone Giants still guard their myth.,catania;myth;nature;heritage,https://en.wikipedia.org/wiki/Aci_Trezza,4,
catania_orto_botanico_01,Catania,Via Etnea,garden,Orto Botanico dell’Università di Catania,37.5255,15.0851,Via Etnea 397 95125 Catania,Botanical garden from 1858 with tropical palms and succulents.,Plants practice patience professionally.,catania;garden;university;heritage,https://en.wikipedia.org/wiki/Orto_Botanico_dell%27Universit%C3%A0_di_Catania,3,
catania_unict_science_campus_01,Catania,San Giovanni Galermo,science,Università di Catania – Cittadella Universitaria,37.5201,15.0757,Viale Andrea Doria 6 95125 Catania,Main science and engineering campus with observatory.,Ideas percolate like lava beneath the floor tiles.,catania;science;university,https://www.unict.it,1,
catania_parco_etnaland_01,Catania,Belpasso,park,Etnaland Theme & Water Park,37.4874,14.9395,Contrada Agnelleria 95032 Belpasso CT,Huge water and theme park at Etna’s foot.,Screams echo pleasantly off lava walls.,catania;family;park;fun,https://en.wikipedia.org/wiki/Etnaland,2,
catania_belpasso_church_01,Catania,Belpasso,church,Chiesa Madre Maria Santissima del Carmelo,37.5621,14.9788,Piazza Duomo 1 95032 Belpasso CT,Central baroque church rebuilt after 1669 lava flow.,Faith learns to build again.,catania;church;etna;heritage,https://it.wikipedia.org/wiki/Belpasso,2,
catania_parco_simeto_01,Catania,Plain of Catania,nature,Parco Fluviale del Simeto,37.4356,14.9879,Contrada San Demetrio CT,Nature reserve protecting river and wetlands.,Birds prefer this airport-free zone.,catania;nature;park;river,https://it.wikipedia.org/wiki/Fiume_Simeto,2,
catania_aeroporto_fontanarossa_oddity_01,Catania,Fontanarossa,oddity,Art Installation “Testa di Elefante”,37.4669,15.0665,Aeroporto Fontanarossa Arrivals Hall,Lava-stone sculpture greeting arrivals.,First elephant you meet is stone cold sober.,catania;airport;art;symbol,https://www.aeroporto.catania.it,1,
catania_daytrip_siracusa_train_01,Catania,Stazione,transport,Treno Regionale per Siracusa,37.5063,15.0952,Stazione Centrale Catania CT,Regional train link along Ionian coast.,Windows play movie of blue and olive.,catania;transport;daytrip;siracusa,https://www.trenitalia.com,1,
catania_daytrip_taormina_bus_01,Catania,Stazione Bus,transport,Interbus to Taormina,37.507,15.0978,Piazza Giovanni XXIII Catania,Frequent bus to Taormina and Giardini Naxos.,Coastline as the commute you don’t mind.,catania;transport;daytrip;taormina,https://www.interbus.it,1,
castellammare_castello_arabo_normanno,Castellammare del Golfo,Centro Storico,castle,Castello Arabo-Normanno,38.0289,12.8783,"Piazza Castello, 91014 Castellammare del Golfo TP, Italy",Seaside fortress and small museum on the rocky headland.,"“Salt wind in the battlements, and centuries learning to whisper.”",castellammare;castle;heritage;museum;sea,"https://www.google.com/maps?q=38.0289,12.8783",3,
castellammare_chiesa_madre,Castellammare del Golfo,Centro Storico,church,Chiesa Madre (Maria SS. del Soccorso),38.0289,12.8817,"Corso Bernardo Mattarella, 91014 Castellammare del Golfo TP, Italy",Baroque parish church anchoring the old town.,"“A cool nave, a bright piazza, and hymns drifting toward the harbor.”",castellammare;church;baroque;heritage,"https://www.google.com/maps?q=38.0289,12.8817",2,
castellammare_cala_marina_promenade,Castellammare del Golfo,Cala Marina,walk,Cala Marina Promenade,38.0289,12.8833,"Cala Marina (lungomare), 91014 Castellammare del Golfo TP, Italy",Waterside walk between the harbor and the castle.,"“Diesel, salt, and stories sewn back into nets.”",castellammare;seafront;walk;local-life,"https://www.google.com/maps?q=38.0289,12.8833",1,
castellammare_scopello_tonnara,Castellammare del Golfo,Scopello,heritage,Tonnara di Scopello,38.0721,12.8002,"Piazza Tonnara, 91014 Scopello TP, Italy",Historic tuna fishery and cove with dramatic faraglioni.,"“Sea glass, rusted anchors, and water the color of old postcards.”",castellammare;scopello;heritage;cove;swim,"https://www.google.com/maps?q=38.0721,12.8002",3,
castellammare_castello_arabo_normanno,Castellammare del Golfo,Centro Storico,castle,Castello Arabo-Normanno,38.02875,12.87892,Largo Castello s.n. 91014 Castellammare del Golfo,Arab-Norman coastal fortress guarding the old harbor.,Sea walls breathe spray; stone remembers every siren.,castle;harbor;heritage,https://www.comune.castellammaredelgolfo.tp.it/it/page/castello-arabo-normanno,4,
castellammare_cala_petrolo,Castellammare del Golfo,Centro Storico,beach,Cala Petrolo,38.02808,12.88092,Via Don Leonardo Zangara (access),Pocket beach below town beside the promenade.,"Sand, gossip, and church bells keeping time.",beach;urban;sunset,https://en.wikipedia.org/wiki/Cala_Petrolo,2,
castellammare_porto_turistico,Castellammare del Golfo,Porto,marina,Porto/Marina di Castellammare,38.02693,12.88192,Banchina Porta Mare 91014 Castellammare del Golfo,Fishing harbor and marina with boat trips to Zingaro.,Ropes creak; espresso cups rattle on the pier.,harbor;boats;local-life,https://www.portoturisticocastellammare.it/,2,
castellammare_cala_marina,Castellammare del Golfo,Centro Storico,promenade,Cala Marina Promenade,38.02773,12.87964,Via Cala Marina 91014 Castellammare del Golfo,Seafront stroll lined with bars and seafood trattorie.,"Lanterns, laughter, and plates that sing.",promenade;dining;nightlife,https://www.visitcastellammare.it/cosa-vedere/cala-marina,2,
castellammare_chiesa_madre,Castellammare del Golfo,Centro Storico,church,Chiesa Madre (Maria SS. del Soccorso),38.02841,12.88227,Piazza Madrice 91014 Castellammare del Golfo,18th-century Mother Church over the old town.,"Wax, stone, and organ notes floating to sea.",church;baroque;heritage,https://it.wikipedia.org/wiki/Chiesa_Madre_(Castellammare_del_Golfo),3,
castellammare_chiesa_rosario,Castellammare del Golfo,Centro Storico,church,Chiesa del Rosario,38.02893,12.88124,Via Rosario 3 91014 Castellammare del Golfo,Historic church near the marina with elegant façade.,"Shadow, cool tiles, and a pause from sun.",church;heritage,https://www.comune.castellammaredelgolfo.tp.it/it/page/chiesa-del-ss-rosario,2,
castellammare_museo_uzzaredru,Castellammare del Golfo,Centro Storico,museum,Museo del Mare “Uzzaredru”,38.02853,12.87999,Via Don L. Zangara 45 91014,Small sea-heritage museum inside the castle complex.,"Nets, knots, and names whispered by hulls.",museum;maritime;heritage,https://www.museouzzaredru.it/,3,
castellammare_piazza_petrolo,Castellammare del Golfo,Centro Storico,square,Piazza Petrolo,38.0285,12.88205,Piazza Petrolo 91014,Clifftop square above the cove with views and cafés.,Gelato spoons keep rhythm with waves.,square;view;local-life,https://www.visitcastellammare.it/cosa-vedere/piazza-petrolo,2,
castellammare_belvedere_panorama,Castellammare del Golfo,Panoramica Belvedere,viewpoint,Belvedere Panoramico,38.03266,12.87241,SP63 Belvedere (Belvedere East) 91014,Iconic lookout over the harbor.,"castle and gulf., The town looks poured into the bay like honey.",viewpoint;photo,https://www.visitcastellammare.it/cosa-vedere/belvedere,3,
scopello_tonnara,Scopello,Scopello,landmark,Tonnara di Scopello,38.07117,12.81103,Contrada Tonnara 91014 Scopello,Historic tuna-fishery with sea stacks and swimming platform.,"Rusty anchors, clear water, and time unhooked.",landmark;swim;heritage,https://www.tonnaradiscopello.it/en/,5,
scopello_baglio,Scopello,Scopello,village,Baglio di Scopello,38.07021,12.80679,Piazza Nettuno 91014 Scopello,Stone hamlet with courtyard.,"cafés and ceramics., Courtyard chatter thick as jasmine.",village;heritage;food,https://en.wikipedia.org/wiki/Scopello,2,
zingaro_ingresso_sud,San Vito Lo Capo,Zingaro Reserve,park,Ingresso Sud Riserva dello Zingaro,38.06963,12.80619,Contrada Scopello,Ingresso Sud,"Trailhead to Sicily’s first coastal nature reserve., Dusty paths, dwarf palms, and horizons.",park;hike;protected,https://www.regione.sicilia.it/la-zingaro,4,
zingaro_cala_capreria,San Vito Lo Capo,Zingaro Reserve,beach,Cala Capreria (Riserva dello Zingaro),38.09132,12.81252,Sentiero Zingaro (footpath only),Rocky cove with pure,"clear water near south entrance., Water so clear it edits your thoughts.",beach;reserve;snorkel,https://it.wikipedia.org/wiki/Riserva_naturale_dello_Zingaro,4,
zingaro_museo_naturalistico,San Vito Lo Capo,Zingaro Reserve,museum,Museo Naturalistico della Zingaro,38.10561,12.81765,Centro Visitatori,Ingresso Sud,"Small nature museum on flora/fauna of the reserve., Shells, seeds, and maps of patience.",museum;reserve;nature,https://www.regione.sicilia.it/la-zingaro,2,
castellammare_mercato_ittico,Castellammare del Golfo,Porto,market,Mercato Ittico (Fish Market),38.02572,12.8834,Banchina Molo,Dawn fish auction beside the boats.,"Shouts, scales, and silver flashes.",market;fish;authentic,https://www.visitcastellammare.it/cosa-fare/pesca-e-mercato-ittico,3,
castellammare_cala_petrolo_scogliera,Castellammare del Golfo,Centro Storico,viewpoint,Scogliera di Cala Petrolo,38.02767,12.88178,Via Cala Petrolo (access steps),Rock ledges for sunset sitting over the cove.,"Teens, guitars, and orange sky.",viewpoint;sunset,https://en.wikipedia.org/wiki/Cala_Petrolo,1,
castellammare_chiesa_annunziata,Castellammare del Golfo,Centro Storico,church,Chiesa dell’Annunziata,38.02743,12.88294,Piazza Plebiscito 91014,Historic church with simple stone façade.,Cool shadow for hot arguments.,church;heritage,https://it.wikipedia.org/wiki/Castellammare_del_Golfo#Monumenti,1,
castellammare_parco_suburbano,Castellammare del Golfo,Periferia,park,Parco Suburbano (Villa Comunale),38.03168,12.87369,SP63 Belvedere area,Green viewpoint park above the gulf.,"Benches, pines, and gossip in the breeze.",park;view,https://www.visitcastellammare.it/cosa-vedere/belvedere,1,
scopello_torre_doria,Scopello,Scopello,tower,Torre Doria (Torre di Scopello),38.07167,12.81206,Contrada Tonnara,Watchtower guarding the Tonnara entrance.,Stone sentry smelling of salt.,tower;heritage;coast,https://it.wikipedia.org/wiki/Scopello,2,
castellammare_cala_fossa,Castellammare del Golfo,Litorale,beach,Cala Fossa,38.05076,12.85522,SP63 coast (access path),Small cove west of town on the coastal road.,"Pebbles, snorkels, and time off the clock.",beach;cove;snorkel,https://www.visitcastellammare.it/cosa-vedere/spiagge,2,
catania_piazza_duomo_01,Catania,Centro Storico,square,Piazza del Duomo,37.5029,15.0873,Piazza del Duomo 95124 Catania,Main baroque square with cathedral.,"elephant fountain, and city hall., Stone and light hold court while the city circles around.",catania;square;baroque;heritage;center,https://en.wikipedia.org/wiki/Piazza_Duomo,3,
